"MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState10","VSA_EState2","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_benzene","fr_bicyclic","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_pyridine","fr_quatN","fr_sulfide","fr_thiazole","fr_thiocyan","fr_unbrch_alkane","fr_urea","L0","L1","L2","L3","L4","L5"
9.763926682,-1.636898148,9.763926682,0.086851852,0.325838404,150.13,140.05,150.0528234,60,1.3,1.8,2.1,3.795853866,104.2114327,8.14626437,5.21361053,5.21361053,4.629427618,2.734774986,2.734774986,1.867189568,1.867189568,1.070619749,1.070619749,0.416101753,0.416101753,-0.49,139.7983517,9.51,4.345142282,2.402432901,57.53747659,25.22064676,18.31189916,6.286160523,0,0,0,0,0,0,0,0,0,0,6.606881965,25.22064676,6.286160523,0,0,0,18.31189916,6.606881965,0,0,0,0,0,0,51.63105123,4.794537184,0,0,0,0,0,97.99,24.91878113,4.794537184,0,6.286160523,0,0,0,0,0,0,20.42610958,0,0,0,38.5,0.8,10,4,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,-2.7397,31.1702,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10.15564626,-3.824530896,10.15564626,0.245648148,0.482007507,200.281,188.185,200.0177009,68,1.545454546,2.090909091,2.454545455,3.297255214,184.6590986,8.905777394,6.226090966,7.859084128,4.916502219,3.125730372,5.889596218,2.209974754,4.93188153,0.844678056,3.034034169,0.418123838,2.239779992,0.22,147.4254802,11.22,4.971069415,10.22,70.74499927,5.106527395,0,0,0,10.11812686,0,4.552749874,0,20.17968193,0,0,6.9237372,11.50570721,11.85681999,18.07707425,21.88001181,0,0,0,13.02770359,17.25856082,0,0,0,0,0,11.76188495,41.43960146,10.11812686,0,6.9237372,0,0,0,74.6,16.22209325,8.417796984,0,5.752853607,11.50570721,0,11.76188495,6.9237372,0,0,9.659277269,-2.52547997,0,28.59055839,10.51825491,1,11,2,4,0,0,0,0,0,0,4,2,6,5,0,0,0,0,-0.0118,45.4214,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
10.15564626,-3.824530896,10.15564626,0.245648148,0.482007507,200.281,188.185,200.0177009,68,1.545454546,2.090909091,2.454545455,3.297255214,184.6590986,8.905777394,6.226090966,7.859084128,4.916502219,3.125730372,5.889596218,2.209974754,4.93188153,0.844678056,3.034034169,0.418123838,2.239779992,0.22,147.4254802,11.22,4.971069415,10.22,70.74499927,5.106527395,0,0,0,10.11812686,0,4.552749874,0,20.17968193,0,0,6.9237372,11.50570721,11.85681999,18.07707425,21.88001181,0,0,0,13.02770359,17.25856082,0,0,0,0,0,11.76188495,41.43960146,10.11812686,0,6.9237372,0,0,0,74.6,16.22209325,8.417796984,0,5.752853607,11.50570721,0,11.76188495,6.9237372,0,0,9.659277269,-2.52547997,0,28.59055839,10.51825491,1,11,2,4,0,0,0,0,0,0,4,2,6,5,0,0,0,0,-0.0118,45.4214,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
9.96196712,0.482638889,9.96196712,0.482638889,0.552114384,127.187,114.083,127.099714,52,1.222222222,1.888888889,2.444444444,2.145525723,86.91694058,6.527097738,5.598482735,5.598482735,4.431851653,3.629549111,3.629549111,2.619451663,2.619451663,1.908915358,1.908915358,1.365480389,1.365480389,-0.53,145.1665367,6.588063754,3.486817405,2.038928006,55.63445684,5.316788604,0,0,6.410095306,0,0,4.794537184,0,0,0,19.26246487,12.84164325,6.041840829,0,4.794537184,6.410095306,0,5.316788604,0,38.14594894,0,0,0,5.316788604,0,0,0,12.45193614,4.794537184,0,32.10410811,0,0,0,29.1,0,4.794537184,0,0,6.041840829,6.410095306,32.10410811,0,0,5.316788604,0,0,0,0,20.33333333,0.857142857,9,1,2,1,0,1,0,0,0,1,1,2,2,1,0,1,1,1.0651,36.0727,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10.51097458,-0.079460832,10.51097458,0.079460832,0.456599844,412.702,364.318,412.3705162,170,1.066666667,1.733333333,2.433333333,1.520945653,688.4771488,21.8445705,20.71443383,20.71443383,14.09189526,13.14895264,13.14895264,12.67969429,12.67969429,11.08101701,11.08101701,8.823871429,8.823871429,-0.56,5078127.632,22.62743358,8.092745562,3.461738672,186.3493333,5.106527395,0,0,0,0,0,0,0,0,0,65.34358805,110.0427179,0,6.103966388,5.106527395,0,0,0,52.25532326,105.4337842,0,23.80116485,0,0,0,0,0,11.21049378,0,52.25532326,99.3298178,23.80116485,0,0,20.23,0,5.106527395,0,6.103966388,28.58369908,30.09244581,56.93967751,0,5.57310453,54.19737899,0,0,0,0,53,0.862068966,30,1,1,4,0,4,0,0,0,1,1,1,5,3,0,3,4,7.8008,128.1228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.18937113,-6.426912137,12.18937113,3.268691933,0.078824078,740.009,720.857,739.8277018,240,0.3,0.475,0.625,4.12779645,1159.606467,31.91384908,18.12384959,24.38483993,17.27791687,8.75282635,19.43005193,6.913816367,15.65595965,3.702427307,8.478930908,2.941714722,7.503723663,0.81,24966300.56,38.8345038,13.04043186,15.00399776,218.5252606,63.61435084,36.62379833,0,0,0,54.75887986,27.14248297,31.95533799,4.31063137,0,0,0,0,0,127.0228032,54.75887986,0,0,0,36.62379833,0,0,0,0,0,0,54.75887986,100.2381492,63.40845233,0,0,0,0,0,447.09,91.38267819,85.78286562,0,0,0,0,0,0,0,31.45311434,9.786823206,0,0,108.8977637,56.24112523,1,40,13,27,1,0,1,0,0,0,14,13,34,14,1,0,1,1,-3.0156,112.4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10.21101852,-5.118179012,10.21101852,1.437060185,0.333811096,250.121,243.065,249.9548394,84,1.428571429,1.857142857,2.071428571,4.646672978,350.2533565,11.5689141,6.470014771,8.180938543,6.011637234,2.930087654,6.069549705,2.171446768,4.860581085,0.901984934,2.155079648,0.503850813,1.694126626,-0.51,391.5667039,13.49,4.340890367,6.947796759,78.30515053,14.8933506,5.752853607,6.103966388,0,10.11812686,13.79200241,9.076497035,9.359585469,8.417796984,0,0,0,0,0,41.74723009,23.91012927,0,0,0,6.103966388,5.752853607,0,0,0,0,0,7.822697123,45.69002274,24.00145949,0,0,0,0,0,158.43,35.76694926,17.77738245,0,0,0,0,0,0,0,4.523747162,19.44610047,-4.689907407,0,42.35975765,24.05237198,0.666666667,14,4,9,0,0,0,0,0,0,5,4,11,5,0,0,0,0,-1.5633,40.9685,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.878333333,-4.399212963,9.878333333,1.178240741,0.435944892,170.142,164.094,169.9885089,60,1.5,1.9,2,4.060229812,215.1474279,8.36180732,4.759090999,5.57558758,4.327185822,2.187435912,3.796601219,1.602616396,3.099778301,0.653547376,1.390521967,0.270789067,0.812367201,-0.66,75.19145712,9.34,2.950718986,4.241724663,56.84776087,10.21305479,5.752853607,6.103966388,0,10.11812686,5.969305288,4.552749874,4.794537184,8.417796984,0,0,0,0,0,27.97813883,16.08743215,0,0,0,6.103966388,5.752853607,0,0,0,0,0,0,41.00972693,14.91266404,0,0,0,0,0,111.9,27.94425214,13.21233417,0,0,0,0,0,0,0,0,14.76580466,-4.399212963,0,27.7425,21.07337963,0.666666667,10,3,6,0,0,0,0,0,0,4,3,7,3,0,0,0,0,-1.6803,30.0582,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.62436658,-1.697962963,10.62436658,0.651121268,0.294435139,268.218,252.09,268.0794321,106,1.166666667,1.777777778,2.222222222,2.720182476,281.2118756,13.86987901,9.286341622,9.286341622,8.417121318,5.216097235,5.216097235,3.842813231,3.842813231,2.588099173,2.588099173,1.521045585,1.521045585,-0.81,7749.446789,15.24817336,6.383967388,3.144067166,101.8069719,40.11289028,24.41586555,12.39399312,0,0,5.969305288,0,4.794537184,0,0,0,0,0,13.21376393,44.90742746,5.969305288,0,0,0,36.80985867,13.21376393,0,0,0,0,0,0,86.63209225,14.26826309,0,0,0,0,0,156.91,55.99292789,20.11411937,0,0,0,0,0,0,0,0,24.79330809,0,0,0,62.66666667,0.888888889,18,6,9,0,1,1,0,0,0,8,6,9,5,0,1,1,1,-3.7516,53.3618,1,5,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12.07659021,-0.356860828,12.07659021,0.090092593,0.796728575,354.45,328.242,354.1943427,138,1.384615385,2.192307692,2.961538462,1.570753687,797.2157982,17.79216426,15.26044735,15.26044735,12.57455262,10.06377512,10.06377512,8.986647873,8.986647873,8.304409833,8.304409833,7.725594981,7.725594981,-1.59,1960094.034,15.46609088,4.815655588,1.512569584,153.255376,15.16017895,12.33186756,0,0,0,5.969305288,9.694446915,0,0,0,25.12283841,36.81018948,36.53061723,11.4568313,14.63792753,11.65669156,0,4.899909731,17.75371814,68.98231978,5.316788604,29.82891977,0,5.316788604,5.687386275,0,0,46.43313246,14.94639061,17.75371814,38.67339076,24.26546827,0,0,61.8,0,9.901064579,0,35.67591019,23.91949375,19.26246487,11.25083777,6.9237372,0,41.40590381,4.736862954,0,0,0,54.41666667,0.666666667,26,2,5,1,5,6,1,0,1,5,2,5,2,1,4,5,7,2.101,96.5015,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.66328483,-0.718842593,12.66328483,0.138845427,0.595998136,316.397,292.205,316.1674592,124,1.347826087,2.130434783,2.869565217,1.75060432,653.7550535,16.19830613,13.63821379,13.63821379,10.85046029,8.990227869,8.990227869,9.00824606,9.00824606,8.291893306,8.291893306,7.701213841,7.701213841,-1.32,249523.4334,14.05951398,3.838384988,1.293884945,135.8202735,9.843390349,5.601050811,0,0,0,11.93861058,9.589074368,0,0,0,12.15204021,63.20238508,11.83581209,11.33289652,19.43246472,11.93861058,0,0,34.50160512,57.47053937,0,12.15204021,0,0,0,0,0,22.64618878,14.32593732,34.50160512,51.86948856,12.15204021,0,0,63.6,22.90325261,14.69560176,0,23.22010785,5.917906046,44.94575136,5.57310453,0,6.9237372,6.578935684,4.736862954,0,0,0,53.08333333,0.789473684,23,1,4,4,1,5,0,0,0,3,1,4,1,4,1,5,5,3.1654,82.4178,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.7137015,-1.090459656,12.7137015,0.087847222,0.567611285,332.396,308.204,332.1623739,130,1.333333333,2.083333333,2.791666667,1.756071047,685.2446322,17.06854962,13.95567088,13.95567088,11.27118059,9.091796793,9.091796793,9.074390717,9.074390717,8.46215778,8.46215778,7.657247606,7.657247606,-1.36,385498.9071,14.93903327,4.061936565,1.287376717,140.6145072,14.94991774,5.601050811,0,0,0,11.93861058,9.589074368,0,0,0,12.15204021,56.78156345,11.83581209,17.4368629,24.53899211,11.93861058,0,0,34.50160512,57.15368414,0,12.15204021,0,0,0,0,0,33.85668256,14.32593732,34.50160512,45.44866694,12.15204021,0,0,83.83,40.89443034,19.80212916,0,11.33289652,18.75954929,25.68328649,5.57310453,6.9237372,0,6.578935684,4.736862954,0,0,0,58.91666667,0.789473684,24,2,5,4,1,5,0,0,0,4,2,5,1,4,1,5,5,2.1362,83.8076,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10.28143658,-0.2583769,10.28143658,0.2583769,0.603042338,288.475,256.219,288.2453156,118,1.095238095,1.80952381,2.523809524,1.992489943,484.0668827,15.41384908,14.33611865,14.33611865,9.754672735,8.813659543,8.813659543,8.787876065,8.787876065,7.353448943,7.353448943,5.582973182,5.582973182,-0.56,44002.60815,15.34008293,4.978074106,2.324015745,130.0706854,5.106527395,0,0,0,0,0,0,0,0,0,38.49635634,80.10838612,0,6.103966388,5.106527395,0,0,0,22.66579303,78.74466655,0,23.29824927,0,0,0,0,0,11.21049378,0,22.66579303,72.64070016,23.29824927,0,0,20.23,0,5.106527395,0,6.103966388,16.74788699,24.33265382,32.10410811,11.14620906,0,34.27388448,0,0,0,0,39,0.8,21,1,1,3,0,3,0,0,0,1,1,1,0,2,0,2,3,5.2564,89.0338,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.14453646,-5.473936576,12.14453646,0.158981215,0.188855493,546.315,522.123,546.0651913,198,1.142857143,1.8,2.457142857,1.591561522,1166.349355,26.29216426,18.19320738,19.98206177,16.09866187,10.00772578,12.99861601,7.815330565,10.81176832,5.138460662,7.738920404,3.3016253,5.459559561,-1.59,24934343.45,27.98869723,10.4145043,6.595735282,195.5709962,34.5801313,30.64376672,12.07327168,0,5.559266895,21.33513764,28.18764686,13.92463375,4.31063137,0,0,13.8474744,18.18111669,12.71084835,61.86289074,21.42863919,0,9.551078169,0,63.30605586,6.606881965,32.59837972,0,11.24901029,0,0,15.64539425,83.85746914,36.75648535,6.9237372,25.13591149,15.78591794,0,0,253.37,82.32229129,48.62011351,0,11.98427311,0,4.567099648,20.04431797,0,0,18.34210421,9.473725908,0,0,38.44161,75.16950111,0.6875,35,6,17,0,2,2,0,1,1,14,6,19,8,0,2,2,3,-2.22028,109.7217,0,3,3,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12.15865169,-5.444269153,12.15865169,0.151906788,0.166705579,548.331,522.123,548.0808414,200,1.085714286,1.742857143,2.4,1.5869121,1122.912455,26.29216426,18.30952296,20.09837734,16.09866187,10.15111692,13.14200715,8.012199133,11.00863689,5.314082251,7.914541993,3.408510786,5.566445048,-1.3,24934343.45,28.274112,10.59146137,6.724301321,196.2037078,39.68665869,30.64376672,6.290026729,0,5.559266895,21.33513764,23.39310968,13.92463375,4.31063137,0,0,13.8474744,18.18111669,18.81481474,62.17488096,15.64539425,0,9.551078169,0,69.41002225,6.606881965,32.59837972,0,11.24901029,0,0,15.64539425,89.28471797,31.96194817,6.9237372,25.13591149,15.78591794,0,0,256.53,82.64301273,48.93210372,0,11.98427311,0,4.567099648,20.04431797,0,0,18.34210421,9.473725908,0,0,38.56195213,73.71582565,0.75,35,7,17,0,2,2,0,1,1,14,7,19,8,0,2,2,3,-2.42848,110.7215,0,4,4,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.1255101,-5.276575465,12.1255101,0.129108626,0.248765352,530.316,506.124,530.0702767,192,1.147058824,1.823529412,2.470588235,1.569157679,1119.441217,25.42192077,17.8757503,19.66460468,15.67114151,9.899356803,12.89024703,7.692568611,10.68900636,5.020079765,7.647894581,3.312893014,5.466756516,-1.55,15986408.6,27.0444123,10.20704019,6.559861081,190.7767624,29.4736039,24.53980033,12.07327168,0,5.559266895,21.33513764,28.18764686,13.92463375,4.31063137,0,0,13.8474744,24.60193831,12.71084835,56.75636335,21.42863919,0,9.551078169,0,63.6229111,6.606881965,32.59837972,0,11.24901029,0,0,15.64539425,72.64697536,36.75648535,6.9237372,31.55673311,15.78591794,0,0,233.14,82.63914652,43.51358612,0,11.98427311,0,4.567099648,20.04431797,0,0,18.34210421,9.473725908,0,0,38.64682082,69.13095695,0.6875,34,5,16,0,2,2,0,1,1,13,5,18,8,0,2,2,3,-1.19108,108.3319,0,2,2,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12.1255101,-5.276575465,12.1255101,0.129108626,0.248765352,530.316,506.124,530.0702767,192,1.147058824,1.823529412,2.470588235,1.569157679,1119.441217,25.42192077,17.8757503,19.66460468,15.67114151,9.899356803,12.89024703,7.692568611,10.68900636,5.020079765,7.647894581,3.312893014,5.466756516,-1.55,15986408.6,27.0444123,10.20704019,6.559861081,190.7767624,29.4736039,24.53980033,12.07327168,0,5.559266895,21.33513764,28.18764686,13.92463375,4.31063137,0,0,13.8474744,24.60193831,12.71084835,56.75636335,21.42863919,0,9.551078169,0,63.6229111,6.606881965,32.59837972,0,11.24901029,0,0,15.64539425,72.64697536,36.75648535,6.9237372,31.55673311,15.78591794,0,0,233.14,82.63914652,43.51358612,0,11.98427311,0,4.567099648,20.04431797,0,0,18.34210421,9.473725908,0,0,38.64682082,69.13095695,0.6875,34,5,16,0,2,2,0,1,1,13,5,18,8,0,2,2,3,-1.19108,108.3319,0,2,2,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11.08417562,-0.606659029,11.08417562,0.040244018,0.345512205,328.517,290.213,328.2851691,137,0.913043478,1.347826087,1.739130435,3.33523048,289.7854654,18.04575931,15.06397774,15.06397774,11.61259087,9.674162631,9.674162631,6.634130365,6.634130365,4.508923618,4.508923618,2.911627527,2.911627527,-0.61,139284.0361,20.4346628,14.94932679,13.51894503,142.6080609,0,0,0,0,0,96.85373805,0,0,0,0,45.44866694,0,0,0,15.00759197,6.410095306,0,5.316788604,0,108.9610471,6.606881965,0,0,5.316788604,4.794537184,0,0,35.37583928,0,0,96.81523992,0,0,0,69.56,12.14580722,15.00759197,0,13.01697727,6.420821623,12.84164325,70.62903785,0,0,12.2405258,0,0,-0.399470511,0,51.73280384,0.947368421,23,3,4,0,0,0,0,0,0,3,3,5,17,0,0,0,0,4.4484,95.7243,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0
11.10921341,-1.083510881,11.10921341,0.073459686,0.304378067,344.516,306.212,344.2800837,143,0.916666667,1.375,1.791666667,3.52835077,317.7992177,18.91600279,15.38143482,15.38143482,12.02327447,9.765694854,9.765694854,6.771169461,6.771169461,4.600938612,4.600938612,2.948094069,2.948094069,-0.65,210536.1151,21.39282655,14.67276788,11.81985218,147.4022946,0,0,0,0,0,101.6434102,0,0,0,0,45.44866694,0,0,0,20.11411937,6.410095306,0,5.316788604,0,108.6441919,6.606881965,0,0,5.316788604,4.794537184,0,0,46.58633306,0,0,90.3944183,0,0,0,89.79,18.2497736,20.11411937,0,13.01697727,6.420821623,12.84164325,64.20821623,0,0,12.2405258,0,0,-0.496881698,0,57.66354836,0.947368421,24,4,5,0,0,0,0,0,0,4,4,6,17,0,0,0,0,3.4192,97.1141,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0
12.70504602,-5.599324912,12.70504602,0.010212443,0.026868238,959.711,915.359,959.1574677,344,1.048387097,1.741935484,2.419354839,1.19645759,2277.36378,46.20816706,32.68627563,36.18605378,28.82595527,17.6654991,23.17228463,13.66104489,18.99612779,8.455041527,12.38360256,5.359865975,8.758458538,-4.08,7.80061e+12,50.56366516,21.06585961,14.21716339,354.5829106,65.84072658,36.25988634,29.19196484,22.67914822,0,23.46809137,32.52195269,28.64708042,4.31063137,0,31.68537946,23.77220574,30.67817851,26.65088155,95.43411116,75.21737353,0,30.15261242,5.414990469,50.91206274,44.89959537,36.42684589,17.2485355,21.10410764,5.817862778,17.2485355,35.22997632,140.030221,50.69749222,5.414990469,32.05964868,30.86339439,0,17.23989805,413.32,96.05399561,68.0785124,0,53.10971752,5.563451492,28.98362475,45.24204629,0,0,34.4198913,24.25488771,0.876823879,0,56.56179009,129.3947194,0.483870968,62,12,27,0,1,1,1,2,3,22,11,31,22,0,1,1,4,-0.2021,212.4557,0,2,2,1,0,4,0,2,0,0,3,3,0,0,4,2,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
10.05457365,-0.309487906,10.05457365,0.162545352,0.432326553,194.186,184.106,194.0579088,74,1.357142857,2.071428571,2.642857143,3.152367114,368.6299022,10.55204176,7.597675118,7.597675118,6.68507051,3.905330631,3.905330631,2.586096779,2.586096779,1.66431524,1.66431524,1.016074918,1.016074918,-1.97,1376.880514,10.11312552,4.318275376,2.038517927,81.06510338,14.94991774,6.286160523,11.49902367,5.749511833,0,0,4.794537184,0,0,0,6.076020107,23.77220574,0,7.109797541,19.74445493,12.36218063,0,0,0,0,7.109797541,23.77220574,17.2485355,4.736862954,0,17.2485355,0,23.60901285,4.794537184,0,5.563451492,18.20875424,0,6.076020107,66.76,0,15.00759197,0,17.2485355,11.84961201,0,31.39457189,0,0,0,4.736862954,0,0,0,41.16666667,0.1,14,2,4,0,0,0,1,0,1,4,2,4,3,0,0,0,1,1.3185,51.4216,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
